hit,error_cells,peak,logloss,covered95,credible95,entropy,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,alpha_true,alpha_model,move_model
0.07009548611111115,1.9727443735301733,0.07009548611111115,2.737475402769457,1.0,17.395833333333332,3.949342188131015,12,0,static,static_fixed_bsp_0.1,bsp,0.1,fixed,8,0.015625,36,5,4,6,0.8,0.1111111111111111,1.0,4,1.0,16.5835,17.893649999999997,0,0.6480000000000001,0.6480000000000001,0
0.14583333333333326,2.7392160687000584,0.05003910234054565,3.0278550632565646,1.0,43.395833333333336,5.379663345455026,12,1,static,static_fixed_bsp_0.1,bsp,0.1,fixed,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.875,18.5,0,0.6480000000000001,0.6480000000000001,0
0.0,3.3697777174175947,0.09075009622786767,3.47018545532014,1.0,25.833333333333332,4.568158923496782,12,2,static,static_fixed_bsp_0.1,bsp,0.1,fixed,8,0.015625,36,5,3,3,0.6,0.08333333333333333,1.0,3,1.0,17.375,21.1374,0,0.6480000000000001,0.6480000000000001,0
0.055989583333333336,2.952677593485589,0.04553915485695512,3.2214502074462357,1.0,31.375,4.929789327744145,12,3,static,static_fixed_bsp_0.1,bsp,0.1,fixed,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.875,18.04025,0,0.6480000000000001,0.6480000000000001,0
0.16059027777777787,1.6074708790084322,0.14372638225934775,1.9893477607497736,1.0,10.041666666666666,3.0282071545386766,10,0,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,3,3,4,1.0,0.08333333333333333,1.0,3,1.0,16.979,19.179049999999997,0,0.6480000000000001,0.6480000000000001,0
0.13823784722222224,2.486459385404345,0.08551875489045378,2.678078620352107,1.0,23.854166666666668,4.278546001688619,10,1,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.666,17.885199999999998,0,0.6480000000000001,0.6480000000000001,0
0.056175595238095226,3.2157271068363937,0.04233162868755324,3.3598106103612326,1.0,43.0625,5.342629299911631,10,2,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,2,2,2,1.0,0.05555555555555555,1.0,2,1.0,16.916,17.5546,0,0.6480000000000001,0.6480000000000001,0
0.017299107142857144,1.6934788290947713,0.15692301098669612,2.7293103399141465,0.9583333333333334,11.520833333333334,3.2833821777804215,10,3,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,7,5,6,0.7142857142857143,0.1388888888888889,1.0,5,1.0,16.7295,18.10615,0,0.6480000000000001,0.6480000000000001,0
0.07702442956349204,2.376732988692794,0.04839200881854228,3.1415985354341056,1.0,35.854166666666664,5.104957895149856,11,0,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,3,3,3,1.0,0.08333333333333333,1.0,3,1.0,16.542,17.2626,0,0.6480000000000001,0.6480000000000001,0
0.003383645124716553,5.004295876391042,0.07983482354942317,3.5803452246843075,1.0,40.166666666666664,5.1297066625705074,11,1,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.7295,18.2728,0,0.6480000000000001,0.6480000000000001,0
0.03980034722222224,3.4514560432273016,0.036680416884671406,3.5569574710865086,0.9583333333333334,41.5,5.2807781342613795,11,2,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,2,2,3,1.0,0.05555555555555555,1.0,2,1.0,16.75,17.6523,0,0.6480000000000001,0.6480000000000001,0
0.17599826388888887,1.6073715362792431,0.09663704469303935,2.5235667476955475,1.0,20.5625,4.075938342962156,11,3,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,6,6,6,1.0,0.16666666666666666,1.0,6,1.0,16.8545,18.7477,0,0.6480000000000001,0.6480000000000001,0
0.0989149305555556,1.7119898885517022,0.0850835337838618,2.5629195535450857,1.0,16.3125,3.8569594039133865,12,0,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,5,4,6,0.8,0.1111111111111111,1.0,4,1.0,16.667,17.579150000000002,0,0.6480000000000001,0.6480000000000001,0
0.16041666666666668,2.5309512999956643,0.0555149125797438,2.9370242834929985,1.0,40.916666666666664,5.286245264511959,12,1,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.8545,21.760199999999994,0,0.6480000000000001,0.6480000000000001,0
0.08043981481481478,2.7730820996792502,0.09824740462388852,2.8500173123205492,1.0,20.479166666666668,4.11507961206841,12,2,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,5,3,4,0.6,0.08333333333333333,1.0,3,1.0,16.708,18.1898,0,0.6480000000000001,0.6480000000000001,0
0.0917534722222222,2.699201901590017,0.06553403770538775,2.935717072102993,1.0,29.520833333333332,4.698767859152679,12,3,static,static_fixed_bsp_0.2,bsp,0.2,fixed,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.5625,17.623250000000002,0,0.6480000000000001,0.6480000000000001,0
0.7543591485507246,0.4487543649607814,0.8115302339248167,0.5080878338033595,1.0,4.125,0.6808768050077104,10,0,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,3,3,5,1.0,0.08333333333333333,1.0,3,1.0,2.2915,3.2626,0,0.6480000000000001,0.6480000000000001,0
0.7559785064506354,0.6680495982547113,0.7465191703481014,0.6958316724858418,1.0,6.625,1.0381504561849535,10,1,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,3,3,6,1.0,0.08333333333333333,1.0,3,1.0,2.125,2.5545999999999998,0,0.6480000000000001,0.6480000000000001,0
0.15330500211934037,3.0920533933818484,0.1160782385677271,3.152292842556554,1.0,34.208333333333336,4.706155706098413,10,2,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,2,2,3,1.0,0.05555555555555555,1.0,2,1.0,2.2085,2.6498999999999997,0,0.6480000000000001,0.6480000000000001,0
0.7634796626984127,0.3688802737818569,0.6594829382994031,0.7011540878243995,1.0,4.979166666666667,1.3339599190503535,10,3,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,7,7,8,1.0,0.19444444444444445,1.0,7,1.0,2.125,2.4146,0,0.6480000000000001,0.6480000000000001,0
0.7319128850761437,0.8859376749663448,0.6719513685326746,0.9943486289082712,1.0,14.4375,1.7315211386082072,11,0,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,3,3,6,1.0,0.08333333333333333,1.0,3,1.0,2.2085,2.3879499999999996,0,0.6480000000000001,0.6480000000000001,0
0.3136588719922054,2.539807239499425,0.21364262609186413,2.451295574214363,1.0,22.9375,3.679837388378075,11,1,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,3,3,4,1.0,0.08333333333333333,1.0,3,1.0,2.125,2.4023,0,0.6480000000000001,0.6480000000000001,0
0.21299489734828517,1.8555298281741504,0.41580220724108924,2.75615668729561,0.9166666666666666,23.625,3.124114645769984,11,2,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,2,2,6,1.0,0.05555555555555555,1.0,2,1.0,2.166,2.42895,0,0.6480000000000001,0.6480000000000001,0
0.6793887105860529,0.6837739519680893,0.5877460446404955,1.075125307602409,1.0,11.0,1.8935520614439412,11,3,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,6,6,7,1.0,0.16666666666666666,1.0,6,1.0,2.167,2.44395,0,0.6480000000000001,0.6480000000000001,0
0.44826388888888885,1.3113081144667385,0.4428346189904718,1.938248046203814,0.8541666666666666,11.354166666666666,2.3909279763722373,12,0,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,5,5,7,1.0,0.1388888888888889,1.0,5,1.0,2.1875,2.375,0,0.6480000000000001,0.6480000000000001,0
0.7604166666666666,0.5429809515651508,0.7365515985903403,0.7140293852482368,1.0,10.5,1.2727043891694683,12,1,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,3,3,6,1.0,0.08333333333333333,1.0,3,1.0,2.125,2.42895,0,0.6480000000000001,0.6480000000000001,0
0.2942708333333333,1.3584765354360115,0.41921533413730194,1.954647049747803,1.0,10.458333333333334,2.339106860080119,12,2,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,5,5,7,1.0,0.1388888888888889,1.0,5,1.0,2.208,2.5122999999999998,0,0.6480000000000001,0.6480000000000001,0
0.37298566595441596,1.6018421000457899,0.4936829984382654,1.5230230161534835,1.0,12.333333333333334,2.1392404229992485,12,3,static,static_adaptive_none_1,none,1,adaptive,8,0.015625,36,3,3,6,1.0,0.08333333333333333,1.0,3,1.0,2.167,2.6379499999999996,0,0.6480000000000001,0.6480000000000001,0
0.0008869263285024154,2.9262082328859087,0.026183355896280652,3.855509297490313,1.0,59.541666666666664,5.950150097925132,10,0,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.208,2.56865,0,0.6480000000000001,0.6480000000000001,0
0.004765058565991786,2.807313254993088,0.06120732023288524,3.3974173682642,1.0,25.333333333333332,4.6277615564282675,10,1,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,3,0,1,0.0,0.0,0.0,0,1.0,2.1665,2.4982499999999996,0,0.6480000000000001,0.6480000000000001,0
0.16617258014316838,1.5117467906689994,0.07049669083872838,2.839956422202873,1.0,23.604166666666668,4.4633629863272395,10,2,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,2,0,2,0.0,0.0,0.0,0,1.0,2.1045,2.4709499999999998,0,0.6480000000000001,0.6480000000000001,0
0.023524305555555555,1.8448083552626324,0.15845375323257635,2.414065100201942,1.0,11.5625,3.288757762000122,10,3,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,7,3,3,0.42857142857142855,0.08333333333333333,1.0,3,1.0,2.125,2.40165,0,0.6480000000000001,0.6480000000000001,0
0.14411526602852465,2.329344789532724,0.03362897537961823,3.594534533375031,1.0,52.541666666666664,5.685831577111542,11,0,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,3,0,1,0.0,0.0,0.0,0,1.0,2.354,4.2602,0,0.6480000000000001,0.6480000000000001,0
0.3435825482520885,1.5701791012973925,0.13666339562342977,2.7280388270468237,1.0,28.208333333333332,4.130463768967966,11,1,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.333,2.6379499999999996,0,0.6480000000000001,0.6480000000000001,0
0.004072042053303439,3.452974950272162,0.03074030095384482,4.184341552345427,1.0,55.770833333333336,5.796965295025985,11,2,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,2,1,2,0.5,0.027777777777777776,1.0,1,1.0,2.458,4.2977,0,0.6480000000000001,0.6480000000000001,0
0.0010429905776194496,1.4145910977463625,0.09013665110170672,2.7230275153393744,1.0,20.75,4.179001721910535,11,3,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,6,2,2,0.3333333333333333,0.05555555555555555,1.0,2,1.0,2.25,3.0914499999999996,0,0.6480000000000001,0.6480000000000001,0
0.00034722222222222224,3.0737572189015014,0.05125216498269717,3.5387398718110252,0.9375,29.916666666666668,4.841091238179808,12,0,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,5,2,2,0.4,0.05555555555555555,1.0,2,1.0,2.375,3.1771999999999996,0,0.6480000000000001,0.6480000000000001,0
0.00390625,5.426015443939292,0.029776129192278313,4.158281170625792,1.0,56.270833333333336,5.837742177716726,12,1,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,3,0,1,0.0,0.0,0.0,0,1.0,2.5205,4.856249999999998,0,0.6480000000000001,0.6480000000000001,0
0.4583333333333333,2.6633806783616807,0.3261571436067226,2.1348167528493023,1.0,26.583333333333332,3.1888160687475757,12,2,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,5,3,4,0.6,0.08333333333333333,1.0,3,1.0,2.2705,2.7353,0,0.6480000000000001,0.6480000000000001,0
0.53515625,1.8662960640112518,0.5472827677982378,1.2315791190892793,1.0,9.583333333333334,1.7933624487575972,12,3,static,static_adaptive_random_0.25,random,0.25,adaptive,8,0.015625,36,3,1,5,0.3333333333333333,0.027777777777777776,1.0,1,1.0,2.166,2.5931999999999995,0,0.6480000000000001,0.6480000000000001,0
0.051623675872817736,3.54753174970094,0.02899485731353203,3.598814291420201,1.0,51.083333333333336,5.6624917128456325,10,0,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,3,1,1,0.3333333333333333,0.027777777777777776,1.0,1,1.0,2.2705,2.81865,0,0.6480000000000001,0.6480000000000001,0
0.12650988102440008,2.9290559634291107,0.037123785734389125,3.4038758590761877,1.0,54.416666666666664,5.763781507028132,10,1,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.209,2.5396,0,0.6480000000000001,0.6480000000000001,0
0.025412694406177872,4.44446708896078,0.020869919725272038,3.873950025411858,1.0,56.5,5.849534074549435,10,2,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,2,0,0,0.0,0.0,0.0,0,nan,2.291,2.5959499999999998,0,0.6480000000000001,0.6480000000000001,0
0.028279799628560254,3.013369893236599,0.027133511122622272,3.7008480710183744,1.0,42.833333333333336,5.406127021782701,10,3,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,7,2,2,0.2857142857142857,0.05555555555555555,1.0,2,1.0,2.208,2.5955999999999997,0,0.6480000000000001,0.6480000000000001,0
0.04619061936287038,3.8845498190209775,0.02724070235896398,3.675866685354531,1.0,53.75,5.76850297694089,11,0,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.25,2.4982499999999996,0,0.6480000000000001,0.6480000000000001,0
0.169757326007326,3.604536611387512,0.14942982510016153,3.0672882496266856,1.0,37.75,4.427231241695774,11,1,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,3,1,1,0.3333333333333333,0.027777777777777776,1.0,1,1.0,2.25,2.6624999999999996,0,0.6480000000000001,0.6480000000000001,0
0.018869149476360186,4.610678521117765,0.017545730830445097,4.0450033124244555,1.0,57.583333333333336,5.935750234393407,11,2,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,2,0,0,0.0,0.0,0.0,0,nan,2.167,2.45865,0,0.6480000000000001,0.6480000000000001,0
0.040687795642664615,2.907434868303607,0.03518609638872571,3.5832063666074916,1.0,41.833333333333336,5.311756414928223,11,3,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,6,2,2,0.3333333333333333,0.05555555555555555,1.0,2,1.0,2.25,3.0938499999999998,0,0.6480000000000001,0.6480000000000001,0
0.06290851559873299,3.499660160889693,0.038080590407660896,3.3427968390104947,1.0,33.75,5.101195455566012,12,0,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,5,1,1,0.2,0.027777777777777776,1.0,1,1.0,2.25,2.58365,0,0.6480000000000001,0.6480000000000001,0
0.020833333333333332,4.336619333388247,0.047155318573189886,3.7848759240263057,1.0,52.75,5.586764961976734,12,1,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,2.167,2.4709499999999998,0,0.6480000000000001,0.6480000000000001,0
0.14583333333333334,2.5992051071133417,0.16131577391532392,2.6156909697871202,1.0,27.333333333333332,3.6093779910904273,12,2,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,5,2,2,0.4,0.05555555555555555,1.0,2,1.0,2.208,2.459,0,0.6480000000000001,0.6480000000000001,0
0.07163530967533303,4.149522364514394,0.045605945026031075,3.4410307109201965,1.0,48.916666666666664,5.4185200866320296,12,3,static,static_adaptive_rate_4,rate,4,adaptive,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.209,2.55395,0,0.6480000000000001,0.6480000000000001,0
0.20503472222222222,1.3736809514071977,0.1628128839007661,2.100467146369699,1.0,24.854166666666668,3.559140565991862,10,0,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.25,2.8585499999999997,0,0.6480000000000001,0.6480000000000001,0
0.19108072916666666,1.5295792037785196,0.19108072916666666,1.90615474653985,1.0,11.145833333333334,2.75,10,1,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,3,2,6,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.1875,2.65165,0,0.6480000000000001,0.6480000000000001,0
0.1947048611111111,1.4166953350842404,0.17782403875709127,1.9710560479368795,1.0,14.0,3.09017325925096,10,2,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,2,1,3,0.5,0.027777777777777776,1.0,1,1.0,2.167,2.5,0,0.6480000000000001,0.6480000000000001,0
0.22688802083333334,0.9870351032578163,0.22417598927514792,1.5847132377282735,1.0,6.604166666666667,2.3189401370458023,10,3,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,7,3,4,0.42857142857142855,0.08333333333333333,1.0,3,1.0,2.2915,3.2188499999999998,0,0.6480000000000001,0.6480000000000001,0
0.17057291666666666,1.809354059609805,0.1693055041913215,2.2031210069727023,1.0,16.291666666666668,3.1414785731634876,11,0,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,3,1,4,0.3333333333333333,0.027777777777777776,1.0,1,1.0,2.166,2.6079,0,0.6480000000000001,0.6480000000000001,0
0.19173177083333334,1.4369228946276962,0.1725739584661868,2.0654255805126347,1.0,20.708333333333332,3.2864581113061235,11,1,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.167,2.5273,0,0.6480000000000001,0.6480000000000001,0
0.12695312500000003,2.064836358714625,0.09104709074202672,2.7797582681772552,0.9583333333333334,35.9375,4.681803750273091,11,2,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,2,2,3,1.0,0.05555555555555555,1.0,2,1.0,2.1875,2.5108499999999996,0,0.6480000000000001,0.6480000000000001,0
0.16621713789682538,1.4930880683401015,0.18529795428902043,2.088988176671509,1.0,13.0,2.887665942703572,11,3,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,6,4,6,0.6666666666666666,0.1111111111111111,1.0,4,1.0,2.625,13.4455,0,0.6480000000000001,0.6480000000000001,0
0.16840277777777776,1.6434142473416873,0.1818223215305559,2.0901755563787883,1.0,13.104166666666666,2.9938988581336474,12,0,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,5,3,5,0.6,0.08333333333333333,1.0,3,1.0,2.2295,2.7188499999999998,0,0.6480000000000001,0.6480000000000001,0
0.22395833333333334,1.1592616901474675,0.20484854489494164,1.7069044032094414,1.0,10.104166666666666,2.6836427400331995,12,1,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.25,3.1897999999999995,0,0.6480000000000001,0.6480000000000001,0
0.19108072916666666,1.6495154913909478,0.189724713387574,1.9312868280082478,1.0,12.229166666666666,2.8189401370458023,12,2,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,5,2,5,0.4,0.05555555555555555,1.0,2,1.0,2.1879999999999997,2.61065,0,0.6480000000000001,0.6480000000000001,0
0.20885416666666667,1.4123569248715153,0.19998676007327665,1.8128779164813595,1.0,11.270833333333334,2.7592334625572286,12,3,static,static_adaptive_coarse_2,coarse,2,adaptive,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,2.1665,2.58125,0,0.6480000000000001,0.6480000000000001,0
0.10763888888888888,2.1981616235299546,0.07933102277741753,2.6397604810126833,1.0,27.1875,4.409292428174895,10,0,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.5205,9.7773,0,0.6480000000000001,0.6480000000000001,0
0.07562934027777782,1.9492324184432483,0.07562934027777782,2.6472924419328927,1.0,15.979166666666666,3.8192356777594205,10,1,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,3,2,10,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.5,9.2455,0,0.6480000000000001,0.6480000000000001,0
0.06591021825396826,3.8672028727506262,0.0785913203579062,3.1900716434155636,1.0,32.166666666666664,4.621864107215542,10,2,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,2,1,6,0.5,0.027777777777777776,1.0,1,1.0,8.458,8.84595,0,0.6480000000000001,0.6480000000000001,0
0.23735119047619047,1.0887200453081718,0.21716277655536154,1.6015093450246873,1.0,7.875,2.525872563906636,10,3,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,7,4,4,0.5714285714285714,0.1111111111111111,1.0,4,1.0,8.4795,9.0102,0,0.6480000000000001,0.6480000000000001,0
0.08108568948412702,2.3326052805992066,0.0821438352715107,2.8190203780634575,1.0,23.104166666666668,4.0693691099218015,11,0,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.6875,10.771049999999999,0,0.6480000000000001,0.6480000000000001,0
0.0916015625,1.8315960802908375,0.07363118094530464,2.7397051429768546,1.0,24.666666666666668,4.331780029147599,11,1,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,3,2,3,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.458,9.150549999999999,0,0.6480000000000001,0.6480000000000001,0
0.04969618055555556,2.344596127469092,0.0690878832788323,3.224657285713985,0.9583333333333334,32.8125,4.727621514803469,11,2,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,2,1,2,0.5,0.027777777777777776,1.0,1,1.0,8.5,8.86065,0,0.6480000000000001,0.6480000000000001,0
0.06807725694444448,2.0426526623272037,0.07793774410534826,2.7382704257563995,1.0,18.270833333333332,3.9058506708323772,11,3,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,6,5,14,0.8333333333333334,0.1388888888888889,1.0,5,1.0,8.4795,9.17685,0,0.6480000000000001,0.6480000000000001,0
0.0010850694444444443,3.153590250144534,0.21636727975395728,3.6297991835353365,0.9166666666666666,13.791666666666666,3.066422333429713,12,0,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,5,3,3,0.6,0.08333333333333333,1.0,3,1.0,8.459,8.964699999999999,0,0.6480000000000001,0.6480000000000001,0
0.11588541666666667,1.4987112257911865,0.09083169304566374,2.456574876238773,1.0,22.0625,4.021584709713436,12,1,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,3,2,2,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.5,9.34385,0,0.6480000000000001,0.6480000000000001,0
0.0854166666666667,2.473709271811322,0.08852659450745376,2.602557884828542,1.0,18.208333333333332,3.859428300840214,12,2,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,5,3,4,0.6,0.08333333333333333,1.0,3,1.0,8.5625,9.1748,0,0.6480000000000001,0.6480000000000001,0
0.0039062499999999996,3.3542417554311066,0.08070274372368522,3.509144858077701,1.0,19.541666666666668,4.109452015007531,12,3,static,static_adaptive_positive_only_0.1,positive_only,0.1,adaptive,8,0.015625,36,3,2,4,0.6666666666666666,0.05555555555555555,1.0,2,1.0,8.375,9.1044,0,0.6480000000000001,0.6480000000000001,0
0.056445312500000004,3.716580117216882,0.042269850333832425,3.2177556327630783,1.0,47.583333333333336,5.274357925862408,10,0,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,1,1,0.3333333333333333,0.027777777777777776,1.0,1,1.0,16.75,23.35799999999999,0,0.6480000000000001,0.6480000000000001,0
0.004448784722222221,5.811789262266985,0.04715711805555556,3.2641158464070785,1.0,25.375,4.670064251240254,10,1,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,2,9,0.6666666666666666,0.05555555555555555,1.0,2,1.0,16.7085,18.96295,0,0.6480000000000001,0.6480000000000001,0
0.056445312500000004,3.716580117216882,0.04369094222541511,3.182945077908363,1.0,35.604166666666664,5.045067087800784,10,2,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,2,1,1,0.5,0.027777777777777776,1.0,1,1.0,16.6455,17.3432,0,0.6480000000000001,0.6480000000000001,0
0.0011160714285714285,2.906858108741673,0.0445237106178818,4.127759902842146,1.0,31.104166666666668,4.864897390576661,10,3,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,7,2,3,0.2857142857142857,0.05555555555555555,1.0,2,1.0,16.625,17.6976,0,0.6480000000000001,0.6480000000000001,0
0.0009765625,3.9027242120348937,0.04564243252670641,4.111090425670166,1.0,55.770833333333336,5.582493936357011,11,0,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,0,0,0.0,0.0,0.0,0,nan,16.708,17.48565,0,0.6480000000000001,0.6480000000000001,0
0.04308965773809526,3.3628339894981263,0.04206158784045641,3.2115634442465772,0.3125,27.125,4.686981311536178,11,1,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,1,3,0.3333333333333333,0.027777777777777776,1.0,1,1.0,16.6455,17.61065,0,0.6480000000000001,0.6480000000000001,0
0.003059895833333333,4.045208329308567,0.042269850333832425,4.827446958813478,0.7708333333333334,47.583333333333336,5.274357925862408,11,2,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,2,1,1,0.5,0.027777777777777776,1.0,1,1.0,16.541,17.4251,0,0.6480000000000001,0.6480000000000001,0
0.056445312500000004,2.5151226227442733,0.04227197701401846,3.2177130774352833,1.0,48.104166666666664,5.27506518729751,11,3,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,6,2,2,0.3333333333333333,0.05555555555555555,1.0,2,1.0,16.6045,17.95635,0,0.6480000000000001,0.6480000000000001,0
0.0036892361111111106,4.246212952238991,0.04703962237015122,3.2962666749920877,1.0,25.5,4.677299740642554,12,0,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,5,3,3,0.6,0.08333333333333333,1.0,3,1.0,16.5625,17.8831,0,0.6480000000000001,0.6480000000000001,0
0.0625,2.908228776995189,0.04800016047862899,3.04353558858887,1.0,34.104166666666664,4.946047871607472,12,1,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,3,1,1,0.3333333333333333,0.027777777777777776,1.0,1,1.0,16.625,17.81205,0,0.6480000000000001,0.6480000000000001,0
0.0,4.895674819495034,0.04904605419184511,4.061942718286919,1.0,55.458333333333336,5.5455835762928265,12,2,static,static_adaptive_bsp_0.05,bsp,0.05,adaptive,8,0.015625,36,5,1,2,0.2,0.027777777777777776,1.0,1,1.0,16.584,17.45625,0,0.6480000000000001,0.6480000000000001,0
