hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,alpha_true,alpha_model,move_model
0.7902545253710508,0.7314624270474422,0.7848836143266776,0.7377995260092854,1.0,10.666666666666666,1.1623176095950176,0.005370911044373108,731.4624270474424,2000,0,walk,move_true_0_none,none,1,adaptive,8,0.015625,34,1,1,3,1.0,0.029411764705882353,1.0,1,1.0,2.333,3.822899999999999,0,0.6480000000000001,0.6480000000000001,0
0.5511006070378267,1.2425457493866399,0.36693661367200264,1.8372180842839063,1.0,22.708333333333332,3.229824794991844,0.18416399336582412,1242.5457493866395,2000,1,walk,move_true_0_none,none,1,adaptive,8,0.015625,37,0,0,3,nan,0.0,nan,0,1.0,2.3125,3.653499999999999,0,0.6480000000000001,0.6480000000000001,0
0.4648726851851852,1.6437982855975959,0.3959302019748394,1.6959225286343642,1.0,13.1875,2.607836457638838,0.10707275840143626,1643.7982855975963,2000,2,walk,move_true_0_none,none,1,adaptive,8,0.015625,36,2,2,4,1.0,0.05555555555555555,1.0,2,1.0,2.209,2.5545999999999998,0,0.6480000000000001,0.6480000000000001,0
0.19106556939437377,1.9109280765407497,0.2027729107642473,2.572019622746961,1.0,28.395833333333332,4.148739685154103,0.10344673703348789,1910.9280765407495,2000,3,walk,move_true_0_none,none,1,adaptive,8,0.015625,33,1,1,4,1.0,0.030303030303030304,1.0,1,1.0,2.208,2.5959499999999998,0,0.6480000000000001,0.6480000000000001,0
0.958664021164021,0.18098506761297883,0.9590980275709974,0.18874700457894922,1.0,3.4375,0.24687389192127843,0.0004340064069761884,180.98506761297884,2001,0,walk,move_true_0_none,none,1,adaptive,8,0.015625,37,3,3,3,1.0,0.08108108108108109,1.0,3,1.0,2.167,2.4835499999999997,0,0.6480000000000001,0.6480000000000001,0
0.5846354166666666,0.6213291980712319,0.5435979973942767,1.0969581958043342,1.0,8.541666666666666,1.8961498078188634,0.04103741927238987,621.3291980712319,2001,1,walk,move_true_0_none,none,1,adaptive,8,0.015625,36,5,5,7,1.0,0.1388888888888889,1.0,5,1.0,2.167,2.542,0,0.6480000000000001,0.6480000000000001,0
0.3229166666666667,1.5863652197908935,0.38374367848761687,2.024072332898587,1.0,15.041666666666666,2.672845334968381,0.11475805999415106,1586.3652197908934,2001,2,walk,move_true_0_none,none,1,adaptive,8,0.015625,37,4,4,6,1.0,0.10810810810810811,1.0,4,1.0,2.167,2.36065,0,0.6480000000000001,0.6480000000000001,0
0.27179671003823547,1.5920346102479952,0.2751724952066887,1.8843467117659862,1.0,10.916666666666666,2.8496489240503906,0.06983751958515293,1592.0346102479969,2001,3,walk,move_true_0_none,none,1,adaptive,8,0.015625,32,0,0,3,nan,0.0,nan,0,1.0,2.167,2.44365,0,0.6480000000000001,0.6480000000000001,0
0.6875,1.5994468133168678,0.6965550872327878,1.4949667794833648,0.7708333333333334,17.4375,1.7813086968466687,0.009055087232787825,1599.4468133168673,2002,0,walk,move_true_0_none,none,1,adaptive,8,0.015625,39,3,3,3,1.0,0.07692307692307693,1.0,3,1.0,2.167,2.4295999999999998,0,0.6480000000000001,0.6480000000000001,0
0.9231770833333334,0.1822765471736468,0.7602923681372529,0.41645692280829016,1.0,4.416666666666667,0.9269152708928857,0.16288471519608025,182.27654717364678,2002,1,walk,move_true_0_none,none,1,adaptive,8,0.015625,38,6,6,6,1.0,0.15789473684210525,1.0,6,1.0,2.1455,2.4835499999999997,0,0.6480000000000001,0.6480000000000001,0
