hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.0006510416666666666,4.035709816058541,0.04150517994349999,4.063784107995069,1.0,39.041666666666664,5.287939214416747,0.040854138276833325,4035.709816058536,3004,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,5,1,9,0.2,0.02702702702702703,0.5,1,1.0,50.9255,74.62455,0,0,0,0,0.6480000000000001,0.648,0.3
0.012456597222222221,3.5298010585072057,0.03510518004409078,3.859464484515106,0.9791666666666666,39.875,5.3146942467501805,0.022648582821868556,3529.801058507208,3004,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,34,2,1,7,0.5,0.029411764705882353,0.5,1,1.0,51.5265,76.3665,0,0,0,0,0.6480000000000001,0.648,0.3
0.03830295138888889,2.940145217026998,0.03683238302273896,3.5110369672775366,1.0,44.375,5.45865562381302,0.001470568366149926,2940.145217026998,3004,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,40,3,0,2,0.0,0.0,0.0,0,1.0,50.7055,70.57404999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.009006076388888888,3.4728437967421812,0.04151599573604111,3.4965133855348363,1.0,31.604166666666668,5.004905217078945,0.03250991934715222,3472.8437967421833,3004,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,34,1,0,10,0.0,0.0,0.0,0,1.0,52.257,89.48589999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.001782614087301587,3.5080168955057363,0.0408094744873835,3.9915971261926013,0.8958333333333334,41.604166666666664,5.357810509320981,0.03902686040008191,3508.0168955057347,3005,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,35,5,5,10,1.0,0.14285714285714285,1.0,5,1.0,51.096000000000004,72.47115,0,0,0,0,0.6480000000000001,0.648,0.3
0.01909722222222222,3.928903733981889,0.03936073910820657,3.39674766140889,0.9583333333333334,32.5625,5.0619830998808375,0.020263516885984344,3928.90373398189,3005,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,37,6,1,8,0.16666666666666666,0.02702702702702703,0.3333333333333333,1,1.0,50.54,56.51945,0,0,0,0,0.6480000000000001,0.648,0.3
0.06206597222222222,2.2677260609807743,0.04051105151902073,3.276064677649861,1.0,31.4375,5.040464078155836,0.021554920703201492,2267.7260609807745,3005,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,5,3,8,0.6,0.07692307692307693,0.6666666666666666,3,1.0,50.84,60.87475,0,0,0,0,0.6480000000000001,0.648,0.3
0.06595052083333333,3.6459655696570668,0.0369903592479408,3.620746837844583,0.9583333333333334,39.229166666666664,5.283512395415833,0.028960161585392535,3645.9655696570676,3005,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,1,1,8,1.0,0.02631578947368421,1.0,1,1.0,50.144000000000005,69.13194999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.0005787037037037037,5.295733053699295,0.04203739203956645,3.7478691460393514,1.0,43.9375,5.413343818387087,0.04145868833586275,5295.733053699291,3006,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,34,4,3,6,0.75,0.08823529411764706,0.6666666666666666,3,1.0,50.894999999999996,71.13519999999998,0,0,0,0,0.6480000000000001,0.648,0.3
0.05588107638888889,2.966015336286573,0.04160057511924739,3.432777399577187,1.0,31.479166666666668,5.007471985337301,0.014280501269641496,2966.0153362865744,3006,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,39,2,1,9,0.5,0.02564102564102564,0.5,1,1.0,50.674,68.29984999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.005859375,4.524515230432839,0.04313776429262591,3.8987105776855064,1.0,43.3125,5.444548992520325,0.03727838929262591,4524.515230432841,3006,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,41,2,0,3,0.0,0.0,0.0,0,1.0,50.849500000000006,61.0925,0,0,0,0,0.6480000000000001,0.648,0.3
