condition,scenario,method,param,attack,side,n_clusters,n_trajectories,hit,hit_low,hit_high,error_cells,error_cells_low,error_cells_high,error_m,error_m_low,error_m_high,peak,peak_low,peak_high,logloss,logloss_low,logloss_high,covered95,covered95_low,covered95_high,credible95,credible95_low,credible95_high,entropy,entropy_low,entropy_high,prior_hit,prior_hit_low,prior_hit_high,raw_completion,raw_completion_low,raw_completion_high,coverage,coverage_low,coverage_high,reward,reward_low,reward_high,latency_slots,latency_slots_low,latency_slots_high,gate_us_p50,gate_us_p50_low,gate_us_p50_high,gate_us_p95,gate_us_p95_low,gate_us_p95_high,ece,ece_low,ece_high,utility,utility_low,utility_high
walk_adaptive_pml_1,walk,pml,1.0,adaptive,8.0,20,80,0.11516559451471557,0.09169535235046711,0.1451595953078497,2.3578025065618133,2.1399619050499377,2.577994710537722,2357.802506561813,2139.9619050499377,2577.9947105377214,0.11139766622357068,0.10147582852006064,0.12314760567854115,3.2013808325284643,3.0565414754953317,3.328515419349989,0.96015625,0.9463541666666668,0.9737044270833333,31.43541666666667,29.67451822916667,32.959661458333336,4.634044672698122,4.514154845605813,4.731720946692978,0.015625,0.015625,0.015625,0.06864941527537169,0.05758640350443141,0.07986672117116607,0.7867361111111111,0.710203125,0.8504965277777778,2.4625,2.075,2.8628124999999995,1.0,1.0,1.0,13.300231250000005,13.251244531249998,13.35547484375,14.20107375,14.005309406250001,14.499724453125003,0.09938211242688673,0.08793280275714503,0.11280236925323876,0.7035714285714285,0.6571349499209279,0.7545142883590537
walk_adaptive_pml_2,walk,pml,2.0,adaptive,8.0,20,80,0.13818882671952548,0.1117180546013278,0.16814777611937035,2.1543171658698963,1.954059444738117,2.3601936241452472,2154.317165869897,1954.059444738117,2360.1936241452468,0.1344003027035642,0.12281443081279438,0.14751030982745064,3.0772773877228934,2.937537103980906,3.203039088916003,0.9520833333333334,0.9333333333333332,0.9700585937499999,29.553125,28.093430989583332,30.94472005208333,4.466078048182052,4.3593393548084505,4.564210924669018,0.015625,0.015625,0.015625,0.08662547326639611,0.0750623275974608,0.09879417982358421,0.9258333333333333,0.8966666666666667,0.9541875,3.1,2.6875,3.5253124999999996,1.0,1.0,1.0,13.251324999999998,13.233068593749998,13.269850312500001,14.12343875,14.015114906249998,14.256851187499993,0.11170368870081364,0.09797886876871569,0.12719655821397033,0.8857142857142858,0.8475051603683709,0.9237344525359283
walk_adaptive_pml_4,walk,pml,4.0,adaptive,8.0,20,80,0.16194319886306652,0.1360749348758349,0.19033541523120825,2.054222839569106,1.8949530475850895,2.219443978317199,2054.2228395691063,1894.9530475850895,2219.4439783171997,0.1566175707827388,0.14486611579732747,0.1705140075715767,2.9512476375557686,2.832331267486706,3.0697642026630576,0.9455729166666668,0.9309895833333334,0.95990234375,26.055989583333336,24.53049479166667,27.738841145833334,4.243901340138537,4.133916979074392,4.351620037985235,0.015625,0.015625,0.015625,0.09672545271028235,0.08298915809813245,0.11020978258633361,0.9875,0.975,1.0,3.4625,2.9625,3.9375,1.0,1.0,1.0,13.359387500000002,13.324450937500002,13.39970625,14.293732499999999,14.178787000000002,14.444802171874999,0.12962037992398512,0.12030329371765094,0.13930979023265194,0.9892857142857142,0.9765856777493607,1.0
walk_adaptive_pml_8,walk,pml,8.0,adaptive,8.0,20,80,0.1634288000931942,0.13408993590619378,0.19652038670081068,2.0628526742572824,1.8851360314953964,2.2514393408212485,2062.8526742572826,1885.136031495396,2251.439340821248,0.16087759622159442,0.14713490937103452,0.17504717882029047,2.9505716914696642,2.81598848884056,3.0824549928796725,0.9526041666666666,0.9377604166666668,0.9674479166666666,26.122135416666662,24.480950520833332,27.788300781250005,4.2227082902671365,4.106365857037122,4.33884228726661,0.015625,0.015625,0.015625,0.09784464707237733,0.08421974503166088,0.11090004922938396,1.0,1.0,1.0,3.5,3.0125,3.9628124999999996,1.0,1.0,1.0,13.306281249999998,13.270099218750003,13.354700156249997,14.311991250000002,14.115918234375002,14.563861015625,0.12872010897250102,0.11631198557252735,0.14213729045137613,1.0,1.0,1.0
walk_adaptive_privic_0,walk,privic,0.0,adaptive,8.0,20,80,0.049463902398507516,0.03567885959238299,0.06516089168917436,3.1885135720704847,2.968891987274315,3.415711896824376,3188.5135720704843,2968.8919872743154,3415.7118968243763,0.07046697642734752,0.0655701384195916,0.07545562381467125,3.6055693118743313,3.506443595895442,3.702866298464653,0.9385416666666666,0.9190104166666666,0.9588541666666666,40.27005208333334,38.73429036458334,41.85350911458333,5.117434163383978,5.043895880525864,5.190944196978133,0.015625,0.015625,0.015625,0.050389702483676024,0.04058229176872081,0.05974966268803667,0.606111111111111,0.5040868055555555,0.7050052083333332,1.825,1.4625,2.175,1.0,1.0,1.0,2.06349375,2.04762453125,2.08223328125,2.2803393749999996,2.228465578125,2.336986390625,0.06657858604838582,0.05391288069767403,0.07990085913407567,0.5214285714285715,0.4561292471685543,0.5809983046426709
walk_adaptive_privic_0.1,walk,privic,0.1,adaptive,8.0,20,80,0.11955085715870431,0.0939511108693328,0.1477774546069346,2.281006613861426,2.1456796936252767,2.410495636374796,2281.0066138614266,2145.6796936252777,2410.495636374796,0.11948631561828205,0.11213211794551498,0.12746418531487883,3.120203418744368,3.019112743627025,3.220712272545993,0.965625,0.9494726562499998,0.9796940104166668,30.859114583333344,29.44337890625,32.11341796875001,4.5894944055093285,4.512978607445475,4.657805955858188,0.015625,0.015625,0.015625,0.05909160122937092,0.04831685238991587,0.0699882602777475,0.66125,0.5912447916666665,0.735630208333333,2.125,1.7375,2.5125,1.0,1.0,1.0,2.1197687499999995,2.0909528125,2.1507943749999994,2.5036118750000007,2.375707765625,2.6546650937499994,0.1174959154702756,0.10381190402050915,0.13396620245727398,0.6071428571428571,0.550582563278425,0.6655574516496018
walk_adaptive_privic_0.3,walk,privic,0.3,adaptive,8.0,20,80,0.11979313071781379,0.09491169551864581,0.14602565668216438,2.267753632708105,2.1290479494163552,2.4011799278614068,2267.7536327081048,2129.047949416355,2401.179927861406,0.11963992587163577,0.1121352207874484,0.12747266563439247,3.116615567901854,3.0176237615688652,3.219079324516551,0.9671875,0.9520768229166664,0.9809895833333334,30.836458333333344,29.435195312500003,32.09685546875,4.587328983669138,4.511595281302123,4.656857281573358,0.015625,0.015625,0.015625,0.05909160122937092,0.04831685238991587,0.0699882602777475,0.66125,0.5912447916666665,0.735630208333333,2.125,1.7375,2.5125,1.0,1.0,1.0,2.0697874999999994,2.0598390625,2.08436265625,2.3247393750000005,2.2268987187500007,2.4992903281250007,0.11862895648268797,0.10504717155386162,0.13558740429562802,0.6071428571428571,0.550582563278425,0.6655574516496018
walk_adaptive_privic_1,walk,privic,1.0,adaptive,8.0,20,80,0.10878453476071637,0.08615864602811583,0.13282906872345146,2.229152423205965,2.059851272133626,2.4169738258150937,2229.1524232059655,2059.8512721336265,2416.973825815093,0.11677686094371897,0.10895609449396516,0.12528597620254533,3.193785961575819,3.085832653324995,3.2963423474697677,0.95,0.9263020833333335,0.9721354166666668,30.159635416666664,28.91908203125,31.430319010416667,4.581555526002082,4.501216375600869,4.65828459844855,0.015625,0.015625,0.015625,0.07056266315272473,0.05978600114897755,0.08114604996676548,0.8218749999999998,0.7481145833333335,0.8866666666666665,2.5375,2.1375,2.925,1.0,1.0,1.0,2.07808125,2.0559071875000003,2.111486875,2.57893,2.303891078125,3.0691976562500005,0.11495648542051755,0.09895493674067575,0.13365705496805605,0.725,0.6715840515805879,0.7765197484554281
walk_adaptive_privic_3,walk,privic,3.0,adaptive,8.0,20,80,0.1508307936760294,0.12117976741390961,0.18303452485998614,2.0474724570888796,1.866609967785145,2.2247190335788973,2047.4724570888798,1866.6099677851457,2224.719033578898,0.15421132793843662,0.14205723962581673,0.16694794876456787,3.0253506798534286,2.88284585792238,3.1561012579775567,0.9442708333333332,0.9234309895833334,0.9630338541666668,25.43177083333333,24.136197916666667,26.88835286458333,4.254583880278501,4.153743143089109,4.350976049069322,0.015625,0.015625,0.015625,0.09183952104886896,0.07906630574111506,0.1035320519371194,0.9724999999999999,0.9483333333333333,0.9916666666666666,3.2875,2.8371874999999998,3.7,1.0,1.0,1.0,2.112775,2.08582671875,2.1412234375000003,2.8806481249999996,2.6460290312499994,3.1262427343750003,0.13774600066126053,0.12484779607033594,0.15422345586102154,0.9392857142857143,0.9114722125334264,0.9655270376175548
walk_adaptive_privic_10,walk,privic,10.0,adaptive,8.0,20,80,0.1727553620222952,0.13804722789452475,0.21029933096802222,2.027159315762473,1.8570541583418838,2.2099212760717943,2027.1593157624727,1857.054158341884,2209.9212760717937,0.1675961485126928,0.15388887589697417,0.18391937827179308,2.9231312215471386,2.8001881000415016,3.039912005356879,0.946875,0.93125,0.9622460937499999,25.100520833333338,23.845149739583334,26.357825520833337,4.162896587904526,4.045632653791732,4.258978366145802,0.015625,0.015625,0.015625,0.09784464707237733,0.08421974503166088,0.11090004922938396,1.0,1.0,1.0,3.5,3.0125,3.9628124999999996,1.0,1.0,1.0,2.1461249999999996,2.11205296875,2.180560624999999,2.994054375,2.77248234375,3.239162218749999,0.1327665153383924,0.11690155278290708,0.15035875206941152,1.0,1.0,1.0
