hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.015386284722222221,2.186113784394689,0.06798064260234295,3.086957796813106,1.0,32.479166666666664,4.882628545518963,0.052594357880120714,2186.1137843946913,4009,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,5,3,8,0.6,0.09090909090909091,1.0,3,1.0,40.8655,44.6045,0,0,0,0,0.5,0.648,0.3
0.004427083333333333,2.0879996036419888,0.06712501538755748,3.1917970867344376,1.0,36.1875,5.049031534433547,0.06269793205422415,2087.9996036419902,4009,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,38,3,3,6,1.0,0.07894736842105263,1.0,3,1.0,40.385000000000005,54.97769999999999,0,1,1,0,0.5,0.648,0.3
0.039713541666666664,3.9309400913879866,0.03912925322798879,3.7978337972403984,0.9583333333333334,41.291666666666664,5.322464392861062,0.0005842884386778787,3930.9400913879876,4010,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,42,1,0,3,0.0,0.0,0.0,0,1.0,40.6805,52.82769999999999,0,0,0,0,0.5,0.648,0.3
0.12879774305555555,1.080849960376277,0.08108199458764652,2.6148343010236235,1.0,25.854166666666668,4.624778106557218,0.04771574846790905,1080.8499603762768,4010,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,41,3,2,6,0.6666666666666666,0.04878048780487805,0.5,2,1.0,39.8995,49.875849999999986,0,0,0,0,0.5,0.648,0.3
0.08873697916666667,1.9155103998822856,0.05006372044525197,3.2800190104421234,1.0,40.229166666666664,5.271553553330336,0.0386732587214147,1915.510399882287,4010,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,39,5,4,7,0.8,0.10256410256410256,0.75,4,1.0,40.6855,49.04425,0,0,0,0,0.5,0.648,0.3
0.0,3.7400500613103755,0.06418239877819408,4.584856587451287,0.6666666666666666,35.375,4.9982247305867125,0.06418239877819408,3740.0500613103754,4010,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,2,1,3,0.5,0.030303030303030304,1.0,1,1.0,41.221000000000004,55.46215,0,0,0,0,0.5,0.648,0.3
0.0005208333333333333,3.4326409877168746,0.0592422620456795,3.5293350820477887,1.0,36.625,5.05302519494898,0.058721428712346174,3432.640987716874,4011,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,35,2,1,6,0.5,0.02857142857142857,0.5,1,1.0,40.6555,59.65715,0,2,2,0,0.5,0.648,0.3
0.15711805555555555,2.0894008685149643,0.06251107523327869,3.0550104785625614,1.0,35.520833333333336,4.926815595672362,0.09460698032227684,2089.400868514965,4011,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,38,0,0,6,nan,0.0,nan,0,1.0,41.0555,49.1046,0,0,0,0,0.5,0.648,0.3
0.005729166666666667,2.0697244490361135,0.06371893834311505,3.1057678635929205,1.0,32.208333333333336,4.952021120704131,0.05798977167644839,2069.7244490361145,4011,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,4,3,7,0.75,0.08823529411764706,0.75,3,1.0,40.570499999999996,46.41015,0,0,0,0,0.5,0.648,0.3
0.0033420138888888887,3.0744116565619137,0.0703927826016969,3.3056228336198266,1.0,29.729166666666668,4.708524919653796,0.06705076871280802,3074.411656561913,4011,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,34,2,0,7,0.0,0.0,0.0,0,1.0,41.316,56.94685,0,3,8,0,0.5,0.648,0.3
0.02406684027777778,4.633019602909127,0.03987385924800308,4.204993697843438,0.8541666666666666,51.833333333333336,5.65441711475573,0.015807018970225305,4633.019602909127,4012,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,33,3,2,2,0.6666666666666666,0.06060606060606061,0.6666666666666666,2,1.0,40.915499999999994,53.40399999999998,0,0,0,0,0.5,0.648,0.3
0.043185763888888895,1.791991206920911,0.06135320857831795,3.2453833415198203,1.0,41.541666666666664,5.256952101241317,0.018167444689429057,1791.9912069209115,4012,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,35,3,2,3,0.6666666666666666,0.05714285714285714,1.0,2,1.0,41.5415,59.1097,0,0,0,0,0.5,0.648,0.3
0.043619791666666664,3.8089707718270644,0.0471963523857365,3.880856008135147,1.0,42.166666666666664,5.313699782642901,0.003576560719069838,3808.970771827065,4012,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,2,0,2,0.0,0.0,0.0,0,1.0,41.336,54.54634999999999,0,0,0,0,0.5,0.648,0.3
0.18891059027777776,2.0869140187128883,0.043664862899048106,3.5504904485359883,1.0,47.291666666666664,5.480231643536226,0.14524572737872965,2086.9140187128883,4012,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,3,1,3,0.3333333333333333,0.027777777777777776,0.3333333333333333,1,1.0,41.421,48.21509999999999,0,0,0,0,0.5,0.648,0.3
0.337109375,1.9593860056239298,0.05874496824455583,3.1585242155326703,1.0,43.666666666666664,5.262541352521758,0.2783644067554441,1959.3860056239291,4013,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,39,2,2,4,1.0,0.05128205128205128,1.0,2,1.0,40.525,50.49445,0,0,0,0,0.5,0.648,0.3
0.2518229166666667,1.1068760320943163,0.07402697843514937,2.8207413751218158,1.0,37.416666666666664,5.060927220787758,0.1777959382315173,1106.8760320943163,4013,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,30,1,0,2,0.0,0.0,0.0,0,1.0,41.166,48.696099999999994,0,0,0,0,0.5,0.648,0.3
0.12552083333333333,2.0504224986227193,0.06279370771722721,3.132084295288754,1.0,40.0625,5.1820676615684915,0.06272712561610612,2050.4224986227214,4013,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,37,4,2,5,0.5,0.05405405405405406,0.5,2,1.0,40.760000000000005,53.89969999999999,0,0,0,0,0.5,0.648,0.3
0.0006510416666666666,3.101043596599253,0.04587773280442017,4.019144738503714,0.9791666666666666,48.4375,5.471064479764546,0.045226691137753496,3101.0435965992547,4013,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,36,2,0,1,0.0,0.0,0.0,0,1.0,41.045500000000004,58.80715,0,0,0,0,0.5,0.648,0.3
0.16703869047619047,2.694699309828609,0.0719987705093006,2.9181002855705986,1.0,26.0625,4.6407389985315755,0.09923569543725902,2694.699309828609,4014,0,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,39,6,3,8,0.5,0.07692307692307693,1.0,3,1.0,41.1205,56.42545,0,1,1,0,0.5,0.648,0.3
0.02200520833333333,1.9647332294327,0.06124123009842766,3.121527891176082,1.0,31.0625,4.872681025967105,0.03923602176509433,1964.7332294327005,4014,1,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,37,3,3,7,1.0,0.08108108108108109,1.0,3,1.0,40.545,53.13995,0,0,0,0,0.5,0.648,0.3
0.0008680555555555555,2.345395471776966,0.07112569634749927,3.55163083027104,1.0,32.104166666666664,4.898516762892428,0.07025764079194372,2345.3954717769675,4014,2,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,35,2,1,6,0.5,0.02857142857142857,0.5,1,1.0,40.215,45.3555,0,2,2,0,0.5,0.648,0.3
0.1057595486111111,1.8639582188324935,0.06393110844562418,3.1255536193668068,1.0,34.020833333333336,4.970551867049992,0.05031623570813245,1863.958218832494,4014,3,walk,boundary_alpha_mid_unlisted_bsp,bsp,0.1,adaptive,8,0.015625,32,8,4,10,0.5,0.125,0.4,4,1.0,41.0055,53.58324999999999,0,2,2,0,0.5,0.648,0.3
